graph_id,node_id,node_name,node_category,node_text,predicted_ra_id,predicted_ra_name,predicted_score,ground_truth_ra_names,correct,top_k_matches
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_fromdriver,fromdriver,thread,fromdriver category thread classifier github aadl projects smartpark smartparking aadl smartparking fromdriver impl ports guide req,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_confirmation,confirmation,thread,confirmation category thread classifier github aadl projects smartpark smartparking aadl smartparking confirmation impl ports guidance,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_vehiclelocationdata,vehiclelocationdata,process,vehiclelocationdata category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclelocationdata impl ports loca identity,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_vehicleloc,vehicleloc,thread,vehicleloc category thread classifier github aadl projects smartpark smartparking aadl smartparking vehicleloc impl ports loca identity,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_driverinformationinterface,driverinformationinterface,process,driverinformationinterface category process classifier github aadl projects smartpark smartparking aadl smartparking driverinformationinterface impl ports pers info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Presentation_Layer|Business_Logic_Layer|Presentation_Layer|Business_Logic_Layer|Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_persidentity,persidentity,thread,persidentity category thread classifier github aadl projects smartpark smartparking aadl smartparking persidentity impl ports pers info,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_communicationsupport,communicationsupport,system,communicationsupport category system classifier github aadl projects smartpark smartparking aadl smartparking communicationsupport impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_vehiclesecurecommunication,vehiclesecurecommunication,process,vehiclesecurecommunication category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclesecurecommunication impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_parkingsystem,parkingsystem,system,parkingsystem category system classifier github aadl projects smartpark smartparking aadl smartparking parkingsystem impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_paymentdeviceinterface,paymentdeviceinterface,process,paymentdeviceinterface category process classifier github aadl projects smartpark smartparking aadl smartparking paymentdeviceinterface impl,comp.presentation,Presentation_Layer,0.0,Presentation_Layer|Presentation_Layer|Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_roadsideinforeception,roadsideinforeception,system,roadsideinforeception category system classifier github aadl projects smartpark smartparking aadl smartparking roadsideinforeception impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_vehiclelocdata,vehiclelocdata,process,vehiclelocdata category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclelocdata impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_vehiclenavmapdatabase,vehiclenavmapdatabase,process,vehiclenavmapdatabase category process classifier github aadl projects smartpark smartparking aadl smartparking vehiclenavmapdatabase impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer|Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_smartparking_vehicleobe_impl_1.aaxl2,comp_driverpersonalreq,driverpersonalreq,process,driverpersonalreq category process classifier github aadl projects smartpark smartparking aadl smartparking driverpersonalreq impl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_transit_vehicle_databus,transitVehicleDatabus,bus,transit vehicle databus category bus classifier github aadl projects vtv 20final 202 vtv aadl vtv transit vehicle databus impl ports host status coll inf pla ctrl chg ctrl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Data_Management_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_roadside_equip,RoadsideEquip,device,roadside equip category device classifier github aadl projects vtv 20final 202 vtv aadl vtv roadside equip impl ports vloc e,comp.presentation,Presentation_Layer,0.0,Presentation_Layer|Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_itsroadequip,itsroadequip,device,itsroadequip category device classifier github aadl projects vtv 20final 202 vtv aadl vtv itsroadequip impl ports dvr inf,comp.presentation,Presentation_Layer,0.0,Presentation_Layer,1,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_transvobe,transvobe,system,transvobe category system classifier github aadl projects vtv 20final 202 vtv aadl vtv transvobe impl ports bus access host status coll inf op disp op in rvloc vloc alarm pla ctrl chg ctrl p l,comp.presentation,Presentation_Layer,0.00835439341901525,Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.00835439341901525}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_transv2vsafety,transv2vsafety,process,transv2vsafety category process classifier github aadl projects vtv 20final 202 vtv aadl vtv transv2vsafety impl ports host status coll inf op disp op in rvloc vloc alarm pla ctrl chg ctrl p l,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_status,status,thread,status category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv status impl ports host status coll inf alarm p l,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_op_ctrl,op_ctrl,thread,op ctrl category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv op ctrl impl ports op disp op in dp dl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_loc_ctrl,loc_ctrl,thread,loc ctrl category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv loc ctrl impl ports rvloc vloc,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_thp,thp,thread,thp category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv thp impl ports datin datout,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_thl,thl,thread,thl category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv thl impl ports datin datout,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_remote_vehicle_obe,remoteVehicleOBE,system,remote vehicle obe category system classifier github aadl projects vtv 20final 202 vtv aadl vtv remote vehicle obe impl ports rvloc vloc vloc e,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_VehicleTransitSystem_impl_1.aaxl2,comp_trans_operator,transOperator,system,trans operator category system classifier github aadl projects vtv 20final 202 vtv aadl vtv trans operator impl ports dvr inf op disp op in alarm,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_remoteVehicleOBE_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports rvloc vloc vloc e,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_transOperator_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports dvr inf op disp op in alarm,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_transvobe_impl_1.aaxl2,comp_system,SYSTEM,system,system category system ports bus access host status coll inf op disp op in rvloc vloc alarm pla ctrl chg ctrl p l,comp.presentation,Presentation_Layer,0.011610544779391775,Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.011610544779391775}]"
AadlProjects_vtv_transvobe_impl_1.aaxl2,comp_transv2vsafety,transv2vsafety,process,transv2vsafety category process classifier github aadl projects vtv 20final 202 vtv aadl vtv transv2vsafety impl ports host status coll inf op disp op in rvloc vloc alarm pla ctrl chg ctrl p l,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_transvobe_impl_1.aaxl2,comp_status,status,thread,status category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv status impl ports host status coll inf alarm p l,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_transvobe_impl_1.aaxl2,comp_op_ctrl,op_ctrl,thread,op ctrl category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv op ctrl impl ports op disp op in dp dl,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_transvobe_impl_1.aaxl2,comp_loc_ctrl,loc_ctrl,thread,loc ctrl category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv loc ctrl impl ports rvloc vloc,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_transvobe_impl_1.aaxl2,comp_thp,thp,thread,thp category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv thp impl ports datin datout,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
AadlProjects_vtv_transvobe_impl_1.aaxl2,comp_thl,thl,thread,thl category thread classifier github aadl projects vtv 20final 202 vtv aadl vtv thl impl ports datin datout,comp.presentation,Presentation_Layer,0.0,Business_Logic_Layer|Business_Logic_Layer,0,"[{""ra_id"": ""comp.presentation"", ""ra_name"": ""Presentation_Layer"", ""score"": 0.0}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_vme,VME,bus,vme category bus classifier github parking project parking system aadl parking system vme,comp.business,Business_Logic_Layer,0.1059808384621624,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.1059808384621624}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_camera_in,camera_in,device,camera in category device classifier github parking project parking system aadl parking system camera ports plates data recognise plates plates data event vme,comp.data,Data_Management_Layer,0.1286884826692052,Data_Management_Layer,1,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.1286884826692052}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_camera_out,camera_out,device,camera out category device classifier github parking project parking system aadl parking system camera ports plates data recognise plates plates data event vme,comp.data,Data_Management_Layer,0.1286884826692052,Data_Management_Layer,1,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.1286884826692052}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_gate_in,gate_in,device,gate in category device classifier github parking project parking system aadl parking system gate ports open gate close gate,comp.business,Business_Logic_Layer,0.07829915490386861,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.07829915490386861}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_gate_out,gate_out,device,gate out category device classifier github parking project parking system aadl parking system gate ports open gate close gate,comp.business,Business_Logic_Layer,0.07829915490386861,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.07829915490386861}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_inductive_loop_in,inductive_loop_in,device,inductive loop in category device classifier github parking project parking system aadl parking system inductive loop ports car on loop,comp.business,Business_Logic_Layer,0.08014015319283506,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.08014015319283506}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_inductive_loop_out,inductive_loop_out,device,inductive loop out category device classifier github parking project parking system aadl parking system inductive loop ports car on loop,comp.business,Business_Logic_Layer,0.08014015319283506,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.08014015319283506}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_gate_loop_in,gate_loop_in,device,gate loop in category device classifier github parking project parking system aadl parking system inductive loop ports car on loop,comp.business,Business_Logic_Layer,0.08424867939507688,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.08424867939507688}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_gate_loop_out,gate_loop_out,device,gate loop out category device classifier github parking project parking system aadl parking system inductive loop ports car on loop,comp.business,Business_Logic_Layer,0.08424867939507688,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.08424867939507688}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_check_out,check_out,device,check out category device classifier github parking project parking system aadl parking system check out ports parking price parking paid vme,comp.business,Business_Logic_Layer,0.13489521499726442,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.13489521499726442}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_board,board,device,board category device classifier github parking project parking system aadl parking system capacity board ports open slots vme,comp.business,Business_Logic_Layer,0.08906167232297829,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.08906167232297829}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_parking_slot1,parking_slot1,device,parking slot1 category device classifier github parking project parking system aadl parking system slot sensor ports car in car out,comp.business,Business_Logic_Layer,0.11518375384133613,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.11518375384133613}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_parking_slot2,parking_slot2,device,parking slot2 category device classifier github parking project parking system aadl parking system slot sensor ports car in car out,comp.business,Business_Logic_Layer,0.11518375384133613,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.11518375384133613}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_parking_slot3,parking_slot3,device,parking slot3 category device classifier github parking project parking system aadl parking system slot sensor ports car in car out,comp.business,Business_Logic_Layer,0.11518375384133613,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.11518375384133613}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_ram,RAM,memory,ram category memory classifier github parking project parking system aadl parking system ram ports vme,comp.business,Business_Logic_Layer,0.09812987067548734,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.09812987067548734}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_main,main,process,main category process classifier github parking project parking system aadl parking system parking process impl ports plates data in plates data out parking price open slots open gate in open gate out car on loop in car on loop out recognise plates in recognise plates out parking paid car on gate loop in car on gate loop out close gate in close gate out car in car out plates data in event plates data event,comp.data,Data_Management_Layer,0.11155501710349348,Business_Logic_Layer,0,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.11155501710349348}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_inductive_loop_in_thread,inductive_loop_in_thread,thread,inductive loop in thread category thread classifier github parking project parking system aadl parking system inductive loop in thread impl ports car on loop recognize plates in,comp.business,Business_Logic_Layer,0.06705882675526213,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.06705882675526213}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_plates_data_thread,plates_data_thread,thread,plates data thread category thread classifier github parking project parking system aadl parking system plates data thread impl ports plates data in plates data in event open gate in,comp.data,Data_Management_Layer,0.19698449453372288,Data_Management_Layer,1,"[{""ra_id"": ""comp.data"", ""ra_name"": ""Data_Management_Layer"", ""score"": 0.19698449453372288}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_car_passed_entry_thread,car_passed_entry_thread,thread,car passed entry thread category thread classifier github parking project parking system aadl parking system car passed entry thread impl ports car on loop close gate,comp.business,Business_Logic_Layer,0.06299305980785888,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.06299305980785888}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_car_parked_thread,car_parked_thread,thread,car parked thread category thread classifier github parking project parking system aadl parking system car parked thread impl ports slots number car parked,comp.business,Business_Logic_Layer,0.06299305980785888,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.06299305980785888}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_car_moved_thread,car_moved_thread,thread,car moved thread category thread classifier github parking project parking system aadl parking system car moved thread impl ports slots number car moved,comp.business,Business_Logic_Layer,0.06299305980785888,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.06299305980785888}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_inductive_loop_out_thread,inductive_loop_out_thread,thread,inductive loop out thread category thread classifier github parking project parking system aadl parking system inductive loop out thread impl ports car on loop recognize plates out,comp.business,Business_Logic_Layer,0.06705882675526213,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.06705882675526213}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_calculate_price,calculate_price,thread,calculate price category thread classifier github parking project parking system aadl parking system calculate price impl ports plate number calculated price plate number event,comp.business,Business_Logic_Layer,0.06705882675526213,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.06705882675526213}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_open_gate_out_thread,open_gate_out_thread,thread,open gate out thread category thread classifier github parking project parking system aadl parking system open gate out thread impl ports parking paid open gate out,comp.business,Business_Logic_Layer,0.0827004424560296,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.0827004424560296}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_car_passed_exit_thread,car_passed_exit_thread,thread,car passed exit thread category thread classifier github parking project parking system aadl parking system car passed exit thread impl ports car on loop close gate,comp.business,Business_Logic_Layer,0.06299305980785888,Business_Logic_Layer,1,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.06299305980785888}]"
ParkingProject_parking_system_parking_simple_1.aaxl2,comp_cpu,cpu,processor,cpu category processor classifier github parking project parking system aadl parking system leon2 ports vme,comp.business,Business_Logic_Layer,0.10182906354766054,Data_Management_Layer,0,"[{""ra_id"": ""comp.business"", ""ra_name"": ""Business_Logic_Layer"", ""score"": 0.10182906354766054}]"
